898
244	8481	77
98	5107	100
8485	7797	13
1283	3906	47
5938	4600	44
208	8487	52
2	4434	1
2	511	47
461	10	15
54	3096	52
3015	8493	213
3640	1872	15
1511	5863	127
7	8496	228
7	8497	330
190	8499	68
260	7295	20
699	2235	20
5415	8509	105
521	6316	147
626	3340	13
2119	8515	44
75	8518	13
362	8068	16
362	6506	16
8265	8522	330
39	5153	1
2120	3175	28
1008	8526	93
391	5309	15
2128	6942	228
2568	2620	28
3613	3463	188
514	741	28
107	7791	16
28	4909	570
925	8529	228
925	8530	228
925	8531	330
925	8532	330
1522	8534	228
1522	8535	228
1522	795	330
3873	7598	535
69	155	31
833	5736	16
3504	6114	218
525	2281	11
1889	7096	89
162	8546	16
162	6400	16
676	8547	122
1937	1894	27
565	2435	11
975	1448	15
1096	8558	11
764	6341	31
1170	8561	16
5063	6868	89
159	2693	147
439	1783	93
552	8306	15
2355	7782	283
5499	8571	13
7	8019	228
7	8572	228
2566	8573	137
8574	6928	11
8575	8555	330
4441	3155	15
116	6022	41
916	8579	31
589	8581	11
345	400	28
642	860	1
4987	8585	41
459	7285	93
5314	2837	47
529	115	15
576	7162	535
576	3872	330
68	8599	11
1476	2824	11
2128	4919	330
6953	2132	535
8603	2058	81
368	2502	105
1675	2697	16
1522	8607	228
1522	8608	228
158	1973	6
4234	703	31
3627	7709	44
2231	5994	15
1689	1810	15
162	766	16
122	5852	11
1198	1271	105
739	4245	47
996	2217	15
872	7973	81
4169	2620	63
5508	8625	31
208	5469	52
208	1639	52
8632	8633	11
35	8634	16
1827	936	12
3621	8242	11
8637	4798	15
7	8639	228
955	4684	48
762	6985	11
4989	8565	20
532	4928	47
238	8640	13
8641	4026	13
5099	6123	220
918	2697	11
6487	2953	1
1193	4416	1
936	1100	15
1076	8451	326
4774	3085	89
1633	5806	77
1059	301	157
4771	3562	28
6051	1994	28
521	8656	127
724	2055	11
726	1095	47
132	8659	20
8660	443	31
3256	3428	28
68	7054	15
12	7255	6
2025	8666	16
1008	2394	93
28	2835	521
28	8675	13
97	7960	38
1675	415	16
550	1941	31
1522	8678	330
4234	2427	31
1370	2686	105
1311	2724	44
8689	4735	27
8042	3398	579
151	1850	20
5945	1053	36
2570	2285	38
1188	2567	11
8703	6896	581
159	2859	38
1704	170	89
439	8709	93
54	8713	52
54	3524	52
552	8661	11
745	6324	535
7	7017	228
58	4598	93
58	6449	93
2871	8719	15
1317	8720	137
2898	4233	15
916	6669	31
2611	6249	47
827	8728	167
2559	6455	11
8732	1560	219
2461	2004	468
1032	1186	1
1415	1775	47
2636	2826	47
8739	8740	11
312	4939	93
28	3877	13
925	8434	228
925	7033	330
2691	8437	13
539	4513	31
525	8745	11
1083	8747	122
448	4828	47
364	3206	147
162	275	16
162	1200	16
8750	6111	47
244	3599	77
8752	8753	535
2512	1545	38
1283	8757	1
54	6307	52
4436	8767	81
1421	5725	15
7199	5305	27
3418	3276	477
7	8768	558
7	8769	228
7	5089	228
7	8770	228
8775	8776	11
441	8782	11
1193	3898	1
2835	8783	13
4568	5612	38
8790	8791	48
959	349	93
724	7705	11
3655	6035	11
2488	8794	15
8455	6861	16
2128	8807	228
2128	7308	228
2128	8808	330
514	3804	28
107	1867	16
28	8810	115
28	6937	115
925	8812	228
2582	4894	11
539	2051	31
6212	8815	330
8466	8816	36
5069	5626	34
7140	8821	16
3993	5375	330
244	8017	77
638	258	15
1018	5447	15
186	6588	15
1802	4109	18
3657	1976	11
1026	6576	11
1283	8830	47
2980	8832	13
1800	1172	93
35	8840	16
552	1672	11
1904	8842	38
7	8534	228
7	8844	330
86	5014	38
560	1959	16
58	2419	93
916	2419	36
4526	400	218
2165	8851	11
1379	8853	213
298	8855	13
8790	8856	48
626	8860	13
8121	8861	330
2461	3756	468
2932	6387	13
1688	8868	16
1008	2842	93
2128	8869	228
2128	8870	228
2128	7725	228
97	5107	100
1675	1352	16
1522	8873	330
450	8505	15
450	1456	15
2159	138	91
167	3352	63
676	3113	122
431	8830	1
1409	4205	47
122	2704	15
8881	8882	13
159	8885	100
2	2946	47
3541	1513	11
277	3088	100
3164	8888	219
6012	210	20
54	5640	52
2090	8890	521
23	8180	122
8241	8893	330
1473	4371	16
5259	3353	535
8900	4006	20
391	5154	15
2128	2495	330
28	3835	13
97	6521	100
1175	8908	151
1522	8909	228
451	1689	12
3873	8239	535
3873	5470	535
5357	2112	27
364	4755	100
162	8248	16
162	7161	16
6387	8913	13
122	874	15
201	8916	16
3116	8919	11
61	4407	15
8703	8922	581
159	3234	100
2	1007	1
277	5399	147
439	313	93
5479	81	27
54	7709	52
1618	8924	48
5505	5662	36
7	8925	228
843	4613	16
2220	7784	93
2220	6579	93
1919	7138	15
2898	4008	11
916	1371	31
4028	8932	591
8933	3986	87
1361	6770	11
583	5702	16
112	8934	27
689	8935	93
5335	2795	15
4771	8893	126
3248	1426	11
459	4688	93
3002	6693	454
1164	8953	27
375	630	16
2128	3219	330
2128	3515	330
97	1005	38
4913	8960	27
1522	8961	228
1522	4919	330
4234	3610	36
929	1558	20
364	2433	100
3907	6749	89
1044	8719	15
1980	5255	198
222	5496	15
208	4479	52
2404	3058	27
461	8976	11
54	8978	52
54	8979	52
54	8980	52
54	3129	52
3267	2834	44
118	6470	48
916	8986	31
360	884	20
954	8990	115
7156	8993	11
2411	8996	44
1032	8998	521
362	6673	16
1008	2467	93
391	994	11
28	5466	13
1522	9005	228
1310	9008	16
1310	6762	16
320	3132	20
9011	9012	27
5175	3324	12
162	9013	16
162	9014	16
122	79	15
4562	8200	1
9016	3314	15
5945	2654	36
2	2998	1
439	9019	93
461	5897	15
54	9022	52
54	9023	52
1148	1332	11
59	9030	27
1379	4706	213
521	1279	38
132	1501	20
1008	8440	93
28	5367	13
28	9043	13
925	9045	228
1522	9046	228
851	8008	11
7426	9050	591
1310	826	16
6382	2939	11
244	6906	77
1283	3447	1
208	4848	52
4181	3232	188
7026	3875	494
5590	4409	47
54	9073	52
5060	6458	6
3236	2435	16
3418	3779	188
7	4237	330
7	9078	330
7	9079	330
762	5491	11
1892	719	11
532	1033	47
642	9086	18
9089	1545	20
8994	6896	579
6340	3780	15
4126	2751	15
8265	7811	330
1219	5130	15
7736	9096	15
39	7891	1
925	9098	228
925	6397	330
3382	9101	44
4261	9102	13
7426	6562	330
9103	2082	47
3504	1364	188
525	6722	11
1083	9105	122
2884	1619	93
244	7329	77
1018	3437	11
1283	557	1
208	932	52
7908	3652	20
865	5900	122
56	8410	1
4866	2634	13
7	5451	330
1919	8988	15
1594	4260	44
1317	9126	137
583	9129	16
954	7019	1
954	9130	1
6094	7393	15
3355	238	188
3200	1186	47
1008	9140	93
2128	6177	228
2128	8044	228
945	840	28
2159	9151	91
1225	2919	12
4381	4373	11
98	3206	147
1612	7229	18
9157	7486	47
879	9158	16
439	434	93
2312	7206	44
1511	2271	147
7	7446	228
7	8043	330
3297	6372	15
9164	2901	81
3634	5855	11
7156	1181	11
362	6502	16
9168	2334	11
550	4132	31
1522	9171	330
2191	6651	15
244	6183	77
244	7656	77
4825	4304	20
3997	487	38
2220	9186	93
2119	2086	44
68	4543	11
984	9195	41
1991	4762	44
2458	9197	93
1345	7281	28
550	1970	31
550	9198	36
1522	6227	228
5069	2363	407
881	1696	20
804	9001	12
186	1957	15
3550	3698	15
1598	9212	44
2443	1812	188
54	8746	52
875	7068	15
328	7001	20
181	1566	12
532	2757	47
1218	789	27
1223	5239	81
2636	6569	47
4666	9221	11
707	802	11
2011	7558	93
9226	9227	13
925	9228	228
1522	9230	228
1522	9231	228
2919	7991	15
9232	774	11
4234	7852	31
1310	1933	16
2403	5016	11
3116	2232	11
2	8623	47
54	8174	52
54	9239	52
989	552	12
1892	4800	11
58	3889	93
787	1579	220
118	8874	48
2170	789	11
298	9242	13
9245	3431	1
2128	8534	228
2128	9249	228
28	9251	13
28	2836	13
925	9252	330
6212	9255	330
1689	4308	15
1083	9258	122
881	5461	20
1026	9262	11
1283	3686	47
439	2624	93
3125	7272	13
9264	9265	47
1760	3979	11
521	9269	100
959	9270	93
925	924	330
269	1066	218
156	1070	15
3138	9279	47
1044	8792	15
159	3652	147
9157	9281	47
35	9287	16
1511	2549	147
332	2501	12
7580	9290	13
59	3621	12
894	9293	44
1217	5491	11
3167	7038	36
8456	9297	11
637	7115	27
107	9298	16
550	4031	31
1838	9299	330
162	3230	16
8311	548	11
1625	9116	105
439	9302	93
5495	122	12
35	9303	16
19	9306	13
1688	9309	16
2128	6741	330
1832	146	157
5675	9315	36
244	9018	77
1198	7968	13
7233	6267	20
2	2887	1
879	4271	16
54	6840	52
3418	3417	188
691	9204	27
583	9320	16
3017	8501	11
107	7025	16
3582	2628	89
3106	9328	240
3873	6078	535
901	8163	15
6691	5888	16
4169	9332	63
1187	5831	47
8012	4053	330
1164	4876	27
68	3266	11
68	460	15
312	1251	93
925	7109	228
925	9336	330
1522	9337	330
1718	2373	147
689	4434	93
1135	9033	16
600	1526	27
2643	3530	137
2999	9346	15
954	8598	521
2404	2121	12
1133	3250	28
23	8996	122
97	7662	147
2997	3513	15
