1847
27269	40195	0
35467	798	6
214	31463	7
31279	31278	11
8347	28736	6
3394	33950	9
7171	7170	11
7367	17472	11
219	31382	0
14359	18642	0
13538	16996	6
5186	36153	13
5235	13243	6
20036	14419	6
4629	22385	0
6376	17157	0
309	34111	0
2925	37824	7
1160	4344	11
34130	18978	0
15102	28510	0
5430	39442	7
1179	8262	0
7407	40928	0
23903	3503	0
2621	35235	0
6479	23874	0
8809	8222	0
270	12142	0
8526	38821	0
27636	37752	9
19214	37430	11
413	8229	0
1026	35628	0
1707	4454	0
370	3683	0
1556	19828	7
4790	25500	0
5041	12846	0
33373	2877	0
16519	589	0
3379	11294	6
96	36571	0
1618	24826	12
1179	3462	0
13940	26252	9
4232	38099	0
3834	3916	11
214	7342	7
31000	30999	0
33859	33858	0
14359	34645	0
1080	39897	13
2872	35954	0
12007	17522	11
24863	40510	0
9507	26063	0
7387	38119	0
13510	21785	0
7235	5627	7
11960	31313	6
125	2436	6
6199	3472	0
223	39188	0
13567	13566	0
665	10463	6
26687	13129	6
24687	4430	11
6564	34579	0
8277	12378	0
3014	29406	0
8094	290	0
6522	35415	0
1184	31440	0
550	38099	12
12042	15226	0
15006	6429	0
3248	9861	11
1069	24846	0
3055	34172	0
1404	30640	7
13171	15752	0
16386	33880	0
6719	13903	6
29336	26926	6
31910	29050	0
9910	7774	11
1265	1452	0
794	793	11
1188	22504	7
6826	35070	7
7	17663	0
20832	5499	0
14732	29611	0
19480	40185	0
4043	22056	7
4203	12739	6
1488	949	6
221	21294	9
294	2182	7
843	31939	0
5710	5709	11
3216	13160	0
3265	22458	0
26817	33347	9
29395	40854	11
21098	10675	0
26173	26172	0
13490	28309	6
13506	19911	0
221	16530	9
3216	12466	0
8667	3889	0
4399	31293	0
15598	28227	0
15561	40887	0
96	14964	0
3534	1352	0
24868	38137	11
4880	40854	0
13036	13035	11
4512	12900	6
42	23210	0
5883	25873	6
7301	39037	0
9383	9382	9
11168	38976	0
12136	12135	6
10157	18324	0
7241	37561	0
787	37029	0
1265	32563	0
16383	20566	0
2512	40677	0
23760	4870	6
294	19812	7
7390	14019	0
485	28506	0
221	33469	9
17000	20848	0
13713	4790	11
12	34251	0
12236	23220	6
4914	39033	0
7123	3555	6
21330	19702	0
6713	27952	7
15249	535	0
40162	17374	0
213	25944	0
5471	6219	0
849	21641	0
709	36127	0
7182	20925	0
21125	23582	0
214	21070	7
32309	11067	0
7876	7875	0
10280	28714	0
4693	12490	0
21232	37816	6
31295	5818	0
11	12351	9
22605	40883	0
4288	13821	0
2621	9852	0
891	24260	0
383	29795	0
15441	35809	0
221	29488	9
9910	14570	11
10109	12942	0
18673	16891	6
34886	34885	0
19746	10889	0
4322	17758	0
24	17502	0
26087	15349	0
5363	37369	0
1229	14153	12
13614	39508	0
4961	33955	6
634	14748	0
30368	36554	0
6272	34695	9
13392	13391	11
3876	2799	0
221	10287	9
33093	4120	0
7406	25812	0
2251	7366	11
1158	33575	9
2621	34318	0
2030	39309	0
2274	38965	0
24748	5901	11
6035	28433	0
34	1216	0
1128	10448	0
9791	23490	7
4175	8338	0
10182	16875	0
11248	37219	0
221	9426	9
6396	19728	0
38222	23029	11
28159	28158	0
7559	22857	0
21641	5912	0
22822	34896	6
729	32237	0
6239	4960	6
4065	19742	0
1773	20119	7
5975	6664	0
9507	40948	0
4606	21704	0
12379	29816	0
1740	15273	11
6041	15641	0
4330	4087	6
17161	32233	9
312	31262	0
625	40669	0
16893	24224	0
214	8586	7
481	14125	0
312	39485	0
36892	12609	11
14369	38716	0
413	40876	0
5267	34997	0
21277	20151	0
19014	1539	6
13638	5662	0
479	13378	0
5310	21487	0
40828	28584	0
214	33112	7
9638	15113	0
13522	8184	9
22814	29218	0
11523	11522	0
87	38718	0
3731	2986	0
5200	16921	0
1004	2191	11
3098	6756	6
24139	15840	0
204	10987	9
485	37698	0
20928	33994	0
2974	36229	11
20480	22384	0
2094	23226	0
3160	30259	7
6659	40534	0
320	9430	11
38798	33270	6
20499	37415	6
7535	39313	0
34514	34920	0
485	4316	0
1463	25862	9
16474	26758	6
8494	29717	0
16432	40351	0
3643	40172	0
932	40615	0
23268	36355	11
4322	27081	9
60	37447	6
3718	19390	0
965	8860	0
7469	12868	11
3152	25068	12
10960	34917	0
11546	18918	0
9908	4217	0
25559	21614	0
3960	4171	0
1004	11917	11
12306	30	0
4632	40907	7
13231	33152	11
23992	23991	6
22200	760	0
756	13588	0
2918	7754	0
7739	7738	0
2248	9892	6
10870	35107	0
36363	40341	0
12	31313	0
479	27412	0
13079	32319	6
5143	32310	0
2413	38757	0
22684	4312	6
1604	10795	6
9565	26562	0
7311	31135	0
1766	12887	9
29383	15254	0
17123	31525	6
23301	32430	0
18640	19949	0
1133	23733	0
331	30309	11
6	11189	0
12975	18983	0
18331	4790	11
6127	34353	6
14430	14429	0
383	19221	0
19553	39758	6
964	17000	0
2351	36833	0
4590	7925	0
6080	16717	0
2129	2128	0
11374	37795	11
3205	12828	7
15170	34663	0
27873	18531	0
26033	23070	0
230	10921	0
1862	40156	11
4634	3544	0
22729	30892	6
375	32245	0
30123	39325	0
119	6651	0
3356	29838	0
575	18320	0
15631	13399	0
1638	9196	0
3567	2904	0
4069	2472	6
2008	16752	0
20419	7848	6
38438	14272	0
575	20681	0
8843	13436	0
778	33328	0
8531	19553	6
5305	25369	0
550	40902	12
5189	71	0
30713	38732	6
23714	2155	7
3997	31361	0
1026	21959	0
214	5248	7
9664	31463	0
163	34591	0
7986	33351	7
27802	36696	0
16987	15084	0
5109	26744	0
214	35542	7
5379	40064	0
39776	39775	0
4961	36658	6
3860	3859	6
4388	10263	0
2019	2377	0
3225	34197	0
20939	27291	9
2014	11858	6
650	9178	9
1766	18964	9
27915	655	0
1228	38562	0
4747	37062	12
221	37627	9
2079	38145	9
19338	16358	0
3652	16260	6
2259	17551	6
596	8051	6
22015	24529	0
17604	17603	0
397	2169	0
1187	24264	0
3504	24322	6
4989	8228	0
9577	3155	7
1036	9867	0
20854	16532	0
19297	18290	0
5574	38578	0
214	19223	7
2583	39995	9
41	30707	0
226	7514	9
6681	26785	0
2302	37496	0
12780	27659	0
1158	31198	9
12	27331	0
21066	15175	6
13934	24576	0
34930	40771	6
5186	24577	13
7931	27457	6
965	10226	0
10021	32838	0
10320	35473	6
1306	33671	13
546	30279	0
413	25211	0
470	24896	0
7108	6978	0
4937	10470	0
498	31451	0
169	40872	0
4175	28452	0
299	13619	0
14996	28449	11
10944	38215	6
13744	32994	0
8981	24149	0
6052	25024	6
36263	38284	0
21770	24004	0
1158	30196	9
4333	40297	0
2156	1099	0
13645	17769	0
689	688	0
15660	16468	0
2810	689	0
9203	14490	0
25355	25354	6
15635	22244	0
5047	5681	0
17866	25781	0
2756	3240	11
3952	25753	7
565	564	0
8044	14208	0
47	46	0
1678	1677	0
28003	13407	6
9648	23103	0
28521	30159	0
6311	7517	11
8701	20902	0
849	39543	0
21626	40065	0
20283	40905	0
7424	33583	7
6897	36987	0
1488	1487	6
530	34979	0
4189	15576	0
717	23345	0
87	32861	0
756	23992	0
6057	35190	6
843	15060	0
7146	16612	6
14065	36981	0
2921	15291	7
11103	16780	6
24485	11102	0
1184	40813	0
98	40547	0
214	35924	7
12680	36472	0
22154	24178	0
19996	19995	0
1918	10805	6
14352	36349	0
5780	25382	0
6871	32014	0
10233	39654	0
15197	39567	0
7660	20437	11
27023	13845	0
1445	25946	0
13140	1003	0
30744	40642	0
575	14008	0
4399	11786	0
1080	2340	13
9782	38169	0
1590	21320	0
6242	17928	0
1578	20336	11
3231	18997	6
12760	11058	0
20449	39650	7
3329	9975	7
1384	23436	0
26710	8499	0
4370	37295	0
15297	28850	6
221	30422	9
2612	27990	0
3834	34477	7
8277	38028	0
8349	24911	0
2436	4845	6
1618	30710	12
221	30013	9
2441	12169	0
136	34390	0
23721	34532	0
746	37357	6
20958	35947	6
1132	4147	0
11087	2529	0
9147	29789	0
1707	36948	0
8577	39931	6
4330	8376	6
23596	13409	6
397	26109	0
1483	15494	0
32507	40044	0
2684	17053	0
5883	31116	6
26004	37432	0
5855	34966	0
575	19172	0
21732	16829	0
12919	26851	6
1132	40431	0
3077	17151	0
21630	21629	6
10847	35060	11
5190	28900	0
465	23047	0
210	9828	11
17225	13796	0
269	25078	0
8169	20677	9
7693	6989	0
14464	19224	6
1875	16364	11
32462	12674	6
233	30676	0
2810	16484	0
13556	29961	0
8373	8246	0
34085	4549	0
1080	40659	13
568	28959	0
843	23097	0
4693	29764	0
21894	7022	6
22401	26011	6
9060	30745	6
15391	4453	0
1267	23198	7
13904	11328	0
2114	9123	0
2693	3671	0
176	37980	6
6080	4100	0
12856	38640	0
10695	3319	9
29139	13654	0
16414	18968	0
15209	25750	0
3072	6126	11
182	23522	0
21013	13528	0
27150	8576	0
11635	2540	0
6873	12836	11
7434	15184	0
473	10710	0
13778	9904	11
7727	17030	0
7363	20173	0
11203	25714	6
35120	12785	0
23746	23745	0
9075	37424	6
6468	29116	0
12626	21335	0
1375	7184	0
14289	19808	0
7193	15476	0
4247	33470	0
725	6729	6
214	29254	7
6594	39729	6
6225	2122	11
27284	1443	6
19898	17841	6
19032	9277	0
397	15922	0
3882	3881	9
569	37736	7
17653	11459	0
221	34216	9
18600	37044	6
2207	35421	0
1080	8209	13
1422	7381	0
15541	39917	0
10768	18893	0
21975	4976	0
12604	1797	0
10885	37995	0
24053	4792	0
19296	27901	0
3055	9807	0
1809	17097	0
11886	11885	0
1952	24729	0
28497	26185	0
4322	35468	0
36439	37015	6
16296	12603	0
221	14862	9
20303	34566	6
138	12070	0
383	382	0
3398	40395	0
5994	39708	9
4258	9237	0
1120	1119	0
11141	20200	6
7660	24697	0
214	3590	7
3422	22104	0
13824	18467	6
221	9002	9
3646	21988	0
394	6642	0
17853	30632	0
9535	40714	0
392	10519	7
723	32342	0
180	12293	0
14148	1796	11
16707	3936	11
20739	36803	0
8476	13754	0
908	34060	0
20474	39770	0
221	12085	9
2260	30707	6
7825	20126	0
2146	2213	0
8494	33371	0
221	31868	9
6709	918	0
5994	39785	9
22506	7923	6
9118	20687	0
18004	18003	11
798	26837	9
6037	38203	0
4203	7649	6
13613	33807	6
1080	29394	13
18235	35808	6
25202	37474	0
20706	25938	0
1080	30705	13
683	25774	0
2084	39688	7
27382	13312	0
1979	3760	7
8044	18423	0
221	5338	9
18601	25212	6
20639	23319	11
965	40103	0
18593	35187	6
4293	24485	0
10576	34438	9
15053	36988	0
383	22430	0
28495	12808	0
24184	39349	11
11368	20792	6
21626	27165	0
7849	15762	0
530	511	0
20361	2246	0
4859	26151	0
11387	22297	0
413	27577	0
2612	3210	0
22752	40208	0
4014	26610	0
1375	26898	0
2079	18717	9
27069	27068	0
8278	37399	7
2197	11771	11
6242	12984	0
4591	14224	0
1080	33926	13
689	3209	0
1080	6918	13
214	36759	7
22651	9226	0
3009	3907	0
7547	4588	7
66	21464	7
4203	29905	6
2651	30944	6
6375	6374	0
31043	22373	6
3384	4040	0
634	28986	0
2976	20795	7
1604	17108	6
33476	33475	6
4176	11068	11
221	11869	9
7066	21683	0
5994	27058	9
12726	26825	0
12293	40311	6
25477	15427	7
24911	24910	0
2146	20695	0
23605	30568	0
3047	7513	0
933	13522	11
163	23278	0
10872	10871	6
4349	37296	0
26713	28389	0
1618	17467	12
15216	11932	0
10879	25616	0
2552	29396	6
20510	35518	0
9620	15665	11
3648	2611	0
15031	39785	11
12	28134	0
6628	6627	6
6689	23458	0
1533	25243	7
12166	8730	0
24163	31825	0
24152	36999	0
87	9879	0
11986	3720	0
23955	32410	9
6490	33660	11
7942	35406	0
470	13742	0
598	32697	0
1265	10514	0
29901	25755	11
22041	22040	11
14640	18618	0
12626	33549	7
1593	1592	6
7811	37391	0
22912	34957	0
2171	32061	0
2165	16101	0
12410	10981	11
1184	20897	0
1075	24384	12
16626	31856	0
38628	31474	6
28344	27793	11
15160	10918	0
24166	2350	6
10150	30477	7
163	9363	0
4632	26872	7
29920	19056	6
23012	23011	0
19505	29831	0
13804	37721	0
964	2302	0
22502	36513	6
26058	38382	7
1409	36512	11
28360	33243	6
12151	24989	0
12649	37626	0
1766	29531	9
2689	25024	0
1707	1706	0
3731	11167	0
9114	15279	0
2583	37830	9
7393	9147	0
75	14667	0
575	4172	0
3625	39830	0
5440	30030	11
1184	35650	0
32895	10274	9
9252	5889	11
12580	15922	6
299	21270	0
22824	39708	9
2249	5892	6
931	19522	0
893	31766	11
294	13555	7
1018	23575	0
28408	35269	6
1590	38589	0
10703	8183	11
3050	16638	0
23652	9766	0
7619	37147	0
11494	33582	11
22893	32231	13
15503	28913	6
225	16168	0
27829	2392	0
3041	31273	6
25000	18173	0
8630	5771	0
5496	18474	7
625	32308	0
25956	5379	0
17889	7597	0
7653	38350	0
4085	40163	7
21659	5588	0
814	40269	0
17474	8622	0
8147	3576	0
14686	25440	0
41	33899	0
1141	1140	0
27365	5366	0
4085	20911	7
859	35709	0
394	24106	0
7649	6969	6
16388	17160	6
28658	28657	0
9998	35746	11
5626	15037	0
19710	19709	0
2581	11257	0
21857	31339	0
1080	267	13
8538	35422	0
33412	29087	11
3329	37125	7
8342	26552	0
3183	5481	0
5267	9875	0
5648	23183	7
17634	28152	6
1952	38118	0
4491	11512	0
8472	6404	0
8551	40518	0
4877	36920	0
9060	30532	6
3087	5889	0
17446	36958	0
13034	36821	6
397	18390	0
2049	30675	7
8044	9822	0
39515	34422	0
550	40609	12
221	22053	9
2410	33056	0
16507	23814	0
7385	24916	6
9822	8365	6
20212	24970	11
2771	20077	0
4633	15746	7
8210	8209	13
31288	31287	0
3135	34029	9
9248	20761	0
11961	21237	12
4625	17886	0
10497	3123	0
23635	24612	6
13824	20641	6
29140	2105	9
8418	38724	0
7994	7993	0
397	26936	0
550	32344	12
38681	36672	0
1184	33558	0
397	18935	0
1851	18606	0
650	31343	9
11040	11039	11
7108	18344	11
5528	9250	9
4961	35852	6
3372	4460	0
2012	2011	6
10150	34195	7
470	13438	0
16277	16276	12
12745	11366	0
2822	35504	11
965	13283	0
221	28403	9
3187	36062	11
485	18360	0
1080	15526	13
5669	38154	0
22880	16030	0
8536	8535	0
32729	36381	0
12855	14943	0
3491	16267	11
3219	34077	0
1431	1093	7
12564	9525	0
37221	35710	6
1590	31654	0
12563	12562	0
9762	21655	9
31829	962	0
71	6052	0
16664	2850	6
20385	25555	0
7739	30857	0
17196	40591	0
7828	31396	6
17940	11186	0
16550	8009	6
294	24065	7
17840	5808	6
10361	14650	0
10330	38120	0
2052	32993	0
16453	20255	0
965	22983	0
4317	37885	0
29635	13855	6
3006	38660	0
25541	19590	0
157	32306	0
22232	29552	0
1179	40177	0
18042	20207	0
9368	35027	11
26825	34575	0
634	29095	0
28315	28314	6
3926	3925	0
3100	19293	0
26645	3334	0
397	25435	0
397	10855	0
9329	15899	11
2708	12613	0
1021	20529	0
203	33187	0
6116	6115	0
2868	5870	0
2818	28494	7
756	16486	0
14659	8076	6
1483	16397	9
10513	16225	0
29487	27326	0
16369	15197	0
28446	28445	6
7370	8087	6
931	31690	0
2595	24043	7
2482	14661	0
30777	6115	11
3876	4748	0
17315	8889	6
14712	39461	0
9203	32571	0
5408	13830	0
2556	26529	0
221	7211	9
18872	40408	6
2142	22090	7
3816	14277	9
30802	32322	6
1939	30259	7
1080	14454	13
481	36161	0
12579	12578	0
10071	10645	0
1004	19385	11
884	437	0
16331	16330	0
31757	31756	0
13314	28085	0
34214	37999	11
31638	37246	0
24692	24691	0
25070	31710	0
294	22538	7
5807	25869	13
1188	19903	7
12564	15308	0
859	38358	0
87	29959	0
214	10797	7
5209	21563	0
8620	9986	0
1618	7357	12
12415	37725	7
8899	18485	0
5564	16776	0
2410	2897	0
307	26727	6
2976	33249	0
71	30144	0
33161	39930	6
1851	35199	0
9589	21053	0
15189	15188	11
843	35091	0
30466	16176	11
5189	29949	6
2473	39751	0
38292	29729	0
180	36201	0
1215	6764	0
3943	38559	0
26293	10402	11
3772	7861	0
3876	30591	0
35338	38238	11
9221	9220	6
2079	29848	9
7541	6545	11
3329	40094	7
5836	32304	6
8169	5216	9
1604	30523	6
27936	22991	0
19384	4790	11
4148	11964	0
17213	22037	6
1080	17221	13
180	25544	0
19777	11677	0
6583	20970	0
1075	37751	12
10639	2734	6
294	36	7
7629	236	0
893	15744	11
14121	27965	0
6397	7466	0
22890	11546	0
147	26828	7
3903	31727	0
10874	8269	0
1899	12094	9
9762	27404	9
18010	29812	0
7889	36289	9
3135	26197	9
16967	5707	0
7213	17461	0
3108	39293	0
7537	933	0
1380	32226	13
25815	23478	0
87	32952	0
17382	25479	7
21990	27588	0
12249	27148	0
2159	26440	0
98	1759	0
2174	29457	0
11860	11859	0
5791	25522	11
7108	38321	7
2899	16122	0
37482	5050	0
3035	10826	0
17290	36954	6
12026	11439	0
33613	27052	0
21418	23542	11
4385	38402	6
20114	20113	0
12006	12005	11
198	23107	0
8551	13562	0
14195	17682	0
976	29547	11
20455	30387	0
4067	928	0
5648	39974	0
13535	30687	0
5524	37449	6
6224	7575	0
1087	30969	11
2060	11607	0
5350	12572	0
12354	22694	0
25011	37685	0
9272	5862	7
294	3286	7
36042	27667	0
2541	2540	6
27478	2733	0
3108	2288	0
20994	29955	11
133	7811	6
299	3162	0
31535	40737	0
12179	411	11
5710	15039	11
24038	32176	0
11770	15558	0
16341	32489	0
3108	19124	0
2145	20321	0
3216	8257	0
26191	27221	11
20426	36425	0
4693	25552	0
30277	1751	0
20258	20257	0
16188	16187	9
2676	2675	0
155	34795	0
999	27189	0
18380	8385	6
9231	10453	0
17247	32043	0
19821	19820	0
22446	24184	0
31744	25262	0
1435	24827	0
24946	29988	6
26180	26179	6
21607	18626	0
17258	6020	0
25345	35006	0
2691	11000	11
9400	9399	0
3600	3599	0
4135	33225	0
3955	21225	6
20166	4437	0
479	17013	7
14831	19524	0
21990	16745	7
62	9475	0
878	37517	0
20953	34313	6
1613	10843	0
4085	22461	7
6907	9843	6
4231	8735	0
481	27654	0
1262	15744	0
7541	29706	11
13234	148	0
9407	30754	0
3960	29624	0
24053	18731	0
221	20496	9
4330	25240	6
23814	31953	0
394	40325	0
26414	27222	0
2973	13744	7
3448	30106	11
8465	8007	0
2583	36177	9
23725	39868	11
32763	32526	0
1004	18984	11
16198	10305	6
28273	19310	7
10200	10919	0
83	627	0
6869	25770	6
4126	23584	0
2171	19969	9
1604	20919	6
550	24021	12
4483	31496	0
10480	17903	9
4068	36471	0
4256	38741	0
1813	22518	9
8968	1915	0
13416	8056	0
36973	8307	0
3665	4969	6
12	37028	0
16444	8550	0
119	19310	0
10862	27509	0
21800	21842	6
28728	29122	0
28864	37499	11
2165	29656	0
32099	32609	6
2382	22439	6
2986	23113	0
16712	32377	7
4748	28809	6
35678	35677	0
15886	13556	0
3108	21925	0
1004	35600	11
6781	23682	0
6935	1943	9
294	40624	7
2771	23155	0
3440	28740	11
12559	23810	0
11370	10243	0
2838	38363	0
30835	33587	13
27433	38614	0
3632	35180	0
35870	39735	0
10705	18062	0
15847	33584	6
1611	9742	0
26120	40960	0
4189	37531	0
221	40248	9
530	1283	0
4632	21969	0
180	16152	0
514	36182	0
22209	33859	0
6073	11498	0
7895	40593	0
9527	38820	11
23838	37383	11
28189	13247	11
66	3113	7
27000	32480	0
7149	7148	6
7849	24883	0
1080	11900	13
11733	35094	0
38673	296	6
12718	12717	11
1188	15689	0
7610	21122	0
21816	19186	0
2818	39063	0
16768	32625	6
11118	21430	0
14433	32236	9
4139	2754	0
4452	39887	0
20674	26586	0
27558	27557	6
3655	10213	0
650	2962	9
7208	15539	0
19549	6478	0
36656	23419	0
1170	39591	9
299	34033	0
1224	13519	0
4098	28405	0
147	40496	7
14827	10740	0
5186	12827	11
569	16400	7
351	24538	0
270	25030	11
20763	40109	0
221	13571	9
11739	17428	0
19155	28867	0
964	5590	0
3363	17791	0
1179	4315	0
37432	21418	0
204	35302	9
2249	39003	6
1721	24173	0
1537	4876	0
35112	18791	6
4915	40133	0
1036	27912	0
87	17265	0
2256	15404	11
2019	21342	0
965	27363	0
13626	39251	0
38025	39511	0
19901	11808	0
26	40112	0
4693	5364	0
36210	3310	0
33274	12485	6
22041	5498	11
8714	32387	0
1250	1220	6
5701	13926	11
24389	34791	0
7545	26611	9
14528	14527	0
23	22	0
14754	13017	0
32767	21090	0
18296	15968	0
1179	5568	0
27727	24082	0
653	21245	0
6145	24527	0
2167	12342	0
4028	30156	11
1773	40770	0
3102	23669	0
4880	20765	0
550	36212	12
1491	9932	0
35678	32669	0
22501	7396	7
650	21609	9
87	12023	0
843	40082	0
30988	18031	9
24233	32395	0
9165	9164	11
122	27773	0
221	40956	11
2988	39647	6
18977	33555	6
7335	38819	0
23812	12847	7
331	24930	11
2621	21761	0
221	13035	9
2384	5841	11
9272	39275	7
1137	39943	0
4068	7268	0
20948	1007	0
19480	12966	0
8355	18654	0
653	35957	0
32826	31318	11
2830	23878	11
214	39796	7
10503	36482	0
5403	34952	11
5821	12217	0
21097	5172	6
3396	3438	9
2197	34960	11
219	22351	0
33860	28388	11
5787	5516	0
4208	10105	0
1483	13044	9
4897	4896	6
221	24134	9
2865	9303	11
9190	11543	0
411	410	11
28099	38370	6
19897	37011	6
18465	6204	11
1265	686	0
15489	24063	0
36329	18453	0
22385	38631	0
27569	2847	6
11527	30456	0
6242	3658	0
13654	37680	0
16878	16877	0
9252	19446	0
18340	9779	6
163	36627	0
5379	26961	11
4330	33098	6
11643	21310	6
5017	17110	0
